iucn_sid,stressor,range_km2,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2
192485,slr,92.56458282849148,NA,NA,NA,NA,NA
192485,sst,92.56458282849148,NA,NA,NA,NA,NA
192487,art_fish,6643.691871222744,NA,NA,NA,NA,NA
192487,cum_all,6643.691871222744,0,NA,NA,NA,NA
192487,cum_climate,6643.691871222744,0,NA,NA,NA,NA
192487,cum_fishing,6643.691871222744,0,NA,NA,NA,NA
192487,cum_land-based,6643.691871222744,0,NA,NA,NA,NA
192487,cum_ocean,6643.691871222744,0,NA,NA,NA,NA
192487,dem_dest,6643.691871222744,NA,NA,NA,NA,NA
192487,dem_nondest_hb,6643.691871222744,NA,NA,NA,NA,NA
192487,dem_nondest_lb,6643.691871222744,NA,NA,NA,NA,NA
192487,direct_human,6643.691871222744,NA,NA,NA,NA,NA
192487,light,6643.691871222744,NA,NA,NA,NA,NA
192487,nutrient,6643.691871222744,NA,NA,NA,NA,NA
192487,oa,6643.691871222744,NA,NA,NA,NA,NA
192487,organic,6643.691871222744,NA,NA,NA,NA,NA
192487,pel_hb,6643.691871222744,NA,NA,NA,NA,NA
192487,pel_lb,6643.691871222744,NA,NA,NA,NA,NA
192487,shipping,6643.691871222744,NA,NA,NA,NA,NA
192487,slr,6643.691871222744,NA,NA,NA,NA,NA
192487,sst,6643.691871222744,NA,NA,NA,NA,NA
192492,art_fish,635.7265594722046,NA,NA,NA,NA,NA
192492,cum_all,635.7265594722046,213.9464388289365,213.9464388289365,131.8608644266099,0,0
192492,cum_climate,635.7265594722046,0,NA,NA,NA,NA
192492,cum_fishing,635.7265594722046,0,NA,NA,NA,NA
192492,cum_land-based,635.7265594722046,213.9464388289365,213.9464388289365,131.8608644266099,0,0
192492,cum_ocean,635.7265594722046,0,NA,NA,NA,NA
192492,dem_dest,635.7265594722046,NA,NA,NA,NA,NA
192492,dem_nondest_hb,635.7265594722046,NA,NA,NA,NA,NA
192492,dem_nondest_lb,635.7265594722046,NA,NA,NA,NA,NA
192492,direct_human,635.7265594722046,NA,NA,NA,NA,NA
192492,light,635.7265594722046,NA,NA,NA,NA,NA
192492,nutrient,635.7265594722046,213.9464388289365,213.9464388289365,131.8608644266099,0,0
192492,oa,635.7265594722046,NA,NA,NA,NA,NA
192492,organic,635.7265594722046,0,NA,NA,NA,NA
192492,pel_hb,635.7265594722046,NA,NA,NA,NA,NA
192492,pel_lb,635.7265594722046,NA,NA,NA,NA,NA
192492,shipping,635.7265594722046,NA,NA,NA,NA,NA
192492,slr,635.7265594722046,NA,NA,NA,NA,NA
192492,sst,635.7265594722046,NA,NA,NA,NA,NA
192497,art_fish,156.3118861870034,NA,NA,NA,NA,NA
192497,cum_all,156.3118861870034,0,NA,NA,NA,NA
192497,cum_climate,156.3118861870034,0,NA,NA,NA,NA
192497,cum_fishing,156.3118861870034,0,NA,NA,NA,NA
192497,cum_land-based,156.3118861870034,0,NA,NA,NA,NA
192497,cum_ocean,156.3118861870034,0,NA,NA,NA,NA
192497,dem_dest,156.3118861870034,NA,NA,NA,NA,NA
192497,dem_nondest_hb,156.3118861870034,NA,NA,NA,NA,NA
192497,dem_nondest_lb,156.3118861870034,NA,NA,NA,NA,NA
192497,direct_human,156.3118861870034,NA,NA,NA,NA,NA
192497,light,156.3118861870034,NA,NA,NA,NA,NA
192497,nutrient,156.3118861870034,NA,NA,NA,NA,NA
192497,oa,156.3118861870034,NA,NA,NA,NA,NA
192497,organic,156.3118861870034,NA,NA,NA,NA,NA
192497,pel_hb,156.3118861870034,NA,NA,NA,NA,NA
192497,pel_lb,156.3118861870034,NA,NA,NA,NA,NA
192497,shipping,156.3118861870034,NA,NA,NA,NA,NA
192497,slr,156.3118861870034,NA,NA,NA,NA,NA
192497,sst,156.3118861870034,NA,NA,NA,NA,NA
192499,art_fish,102901.25115999502,NA,NA,NA,NA,NA
192499,cum_all,102901.25115999502,0,NA,NA,NA,NA
192499,cum_climate,102901.25115999502,0,NA,NA,NA,NA
192499,cum_fishing,102901.25115999502,0,NA,NA,NA,NA
192499,cum_land-based,102901.25115999502,0,NA,NA,NA,NA
192499,cum_ocean,102901.25115999502,0,NA,NA,NA,NA
192499,dem_dest,102901.25115999502,NA,NA,NA,NA,NA
192499,dem_nondest_hb,102901.25115999502,NA,NA,NA,NA,NA
192499,dem_nondest_lb,102901.25115999502,NA,NA,NA,NA,NA
192499,direct_human,102901.25115999502,NA,NA,NA,NA,NA
192499,light,102901.25115999502,NA,NA,NA,NA,NA
192499,nutrient,102901.25115999502,NA,NA,NA,NA,NA
192499,oa,102901.25115999502,NA,NA,NA,NA,NA
192499,organic,102901.25115999502,NA,NA,NA,NA,NA
192499,pel_hb,102901.25115999502,NA,NA,NA,NA,NA
192499,pel_lb,102901.25115999502,NA,NA,NA,NA,NA
192499,shipping,102901.25115999502,NA,NA,NA,NA,NA
192499,slr,102901.25115999502,NA,NA,NA,NA,NA
192499,sst,102901.25115999502,NA,NA,NA,NA,NA
192503,art_fish,2050.3928103689373,NA,NA,NA,NA,NA
192503,cum_all,2050.3928103689373,0,NA,NA,NA,NA
192503,cum_climate,2050.3928103689373,0,NA,NA,NA,NA
192503,cum_fishing,2050.3928103689373,0,NA,NA,NA,NA
192503,cum_land-based,2050.3928103689373,0,NA,NA,NA,NA
192503,cum_ocean,2050.3928103689373,0,NA,NA,NA,NA
192503,dem_dest,2050.3928103689373,NA,NA,NA,NA,NA
192503,dem_nondest_hb,2050.3928103689373,NA,NA,NA,NA,NA
192503,dem_nondest_lb,2050.3928103689373,NA,NA,NA,NA,NA
192503,direct_human,2050.3928103689373,NA,NA,NA,NA,NA
192503,light,2050.3928103689373,NA,NA,NA,NA,NA
192503,nutrient,2050.3928103689373,NA,NA,NA,NA,NA
192503,oa,2050.3928103689373,NA,NA,NA,NA,NA
192503,organic,2050.3928103689373,NA,NA,NA,NA,NA
192503,pel_hb,2050.3928103689373,NA,NA,NA,NA,NA
192503,pel_lb,2050.3928103689373,NA,NA,NA,NA,NA
192503,shipping,2050.3928103689373,NA,NA,NA,NA,NA
192503,slr,2050.3928103689373,NA,NA,NA,NA,NA
192503,sst,2050.3928103689373,NA,NA,NA,NA,NA
192514,art_fish,150.19912917239853,150.19912917239853,0,0,0,0
192514,cum_all,150.19912917239853,150.19912917239853,0,0,0,0
192514,cum_climate,150.19912917239853,0,NA,NA,NA,NA
192514,cum_fishing,150.19912917239853,150.19912917239853,0,0,0,0
192514,cum_land-based,150.19912917239853,0,NA,NA,NA,NA
192514,cum_ocean,150.19912917239853,0,NA,NA,NA,NA
192514,dem_dest,150.19912917239853,NA,NA,NA,NA,NA
192514,dem_nondest_hb,150.19912917239853,NA,NA,NA,NA,NA
192514,dem_nondest_lb,150.19912917239853,NA,NA,NA,NA,NA
192514,direct_human,150.19912917239853,NA,NA,NA,NA,NA
192514,light,150.19912917239853,NA,NA,NA,NA,NA
192514,nutrient,150.19912917239853,NA,NA,NA,NA,NA
192514,oa,150.19912917239853,NA,NA,NA,NA,NA
192514,organic,150.19912917239853,NA,NA,NA,NA,NA
192514,pel_hb,150.19912917239853,NA,NA,NA,NA,NA
192514,pel_lb,150.19912917239853,NA,NA,NA,NA,NA
192514,shipping,150.19912917239853,NA,NA,NA,NA,NA
192514,slr,150.19912917239853,NA,NA,NA,NA,NA
192514,sst,150.19912917239853,NA,NA,NA,NA,NA
192522,art_fish,160.6781438965895,NA,NA,NA,NA,NA
192522,cum_all,160.6781438965895,0,NA,NA,NA,NA
192522,cum_climate,160.6781438965895,0,NA,NA,NA,NA
192522,cum_fishing,160.6781438965895,0,NA,NA,NA,NA
192522,cum_land-based,160.6781438965895,0,NA,NA,NA,NA
192522,cum_ocean,160.6781438965895,0,NA,NA,NA,NA
192522,dem_dest,160.6781438965895,NA,NA,NA,NA,NA
192522,dem_nondest_hb,160.6781438965895,NA,NA,NA,NA,NA
192522,dem_nondest_lb,160.6781438965895,NA,NA,NA,NA,NA
192522,direct_human,160.6781438965895,NA,NA,NA,NA,NA
192522,light,160.6781438965895,NA,NA,NA,NA,NA
192522,nutrient,160.6781438965895,NA,NA,NA,NA,NA
192522,oa,160.6781438965895,NA,NA,NA,NA,NA
192522,organic,160.6781438965895,NA,NA,NA,NA,NA
192522,pel_hb,160.6781438965895,NA,NA,NA,NA,NA
192522,pel_lb,160.6781438965895,NA,NA,NA,NA,NA
192522,shipping,160.6781438965895,NA,NA,NA,NA,NA
192522,slr,160.6781438965895,NA,NA,NA,NA,NA
192522,sst,160.6781438965895,NA,NA,NA,NA,NA
192523,art_fish,422.65337344479053,NA,NA,NA,NA,NA
192523,cum_all,422.65337344479053,0,NA,NA,NA,NA
192523,cum_climate,422.65337344479053,0,NA,NA,NA,NA
192523,cum_fishing,422.65337344479053,0,NA,NA,NA,NA
192523,cum_land-based,422.65337344479053,0,NA,NA,NA,NA
192523,cum_ocean,422.65337344479053,0,NA,NA,NA,NA
192523,dem_dest,422.65337344479053,NA,NA,NA,NA,NA
192523,dem_nondest_hb,422.65337344479053,NA,NA,NA,NA,NA
192523,dem_nondest_lb,422.65337344479053,NA,NA,NA,NA,NA
192523,direct_human,422.65337344479053,NA,NA,NA,NA,NA
192523,light,422.65337344479053,NA,NA,NA,NA,NA
192523,nutrient,422.65337344479053,NA,NA,NA,NA,NA
192523,oa,422.65337344479053,NA,NA,NA,NA,NA
192523,organic,422.65337344479053,NA,NA,NA,NA,NA
192523,pel_hb,422.65337344479053,NA,NA,NA,NA,NA
192523,pel_lb,422.65337344479053,NA,NA,NA,NA,NA
192523,shipping,422.65337344479053,NA,NA,NA,NA,NA
192523,slr,422.65337344479053,NA,NA,NA,NA,NA
192523,sst,422.65337344479053,NA,NA,NA,NA,NA
192530,art_fish,141.46662634927847,NA,NA,NA,NA,NA
192530,cum_all,141.46662634927847,0,NA,NA,NA,NA
192530,cum_climate,141.46662634927847,0,NA,NA,NA,NA
192530,cum_fishing,141.46662634927847,0,NA,NA,NA,NA
192530,cum_land-based,141.46662634927847,0,NA,NA,NA,NA
192530,cum_ocean,141.46662634927847,0,NA,NA,NA,NA
192530,dem_dest,141.46662634927847,NA,NA,NA,NA,NA
192530,dem_nondest_hb,141.46662634927847,NA,NA,NA,NA,NA
192530,dem_nondest_lb,141.46662634927847,NA,NA,NA,NA,NA
192530,direct_human,141.46662634927847,NA,NA,NA,NA,NA
192530,light,141.46662634927847,NA,NA,NA,NA,NA
192530,nutrient,141.46662634927847,NA,NA,NA,NA,NA
192530,oa,141.46662634927847,NA,NA,NA,NA,NA
192530,organic,141.46662634927847,NA,NA,NA,NA,NA
192530,pel_hb,141.46662634927847,NA,NA,NA,NA,NA
192530,pel_lb,141.46662634927847,NA,NA,NA,NA,NA
192530,shipping,141.46662634927847,NA,NA,NA,NA,NA
192530,slr,141.46662634927847,NA,NA,NA,NA,NA
192530,sst,141.46662634927847,NA,NA,NA,NA,NA
192532,art_fish,123709.07057102343,NA,NA,NA,NA,NA
192532,cum_all,123709.07057102343,0,NA,NA,NA,NA
192532,cum_climate,123709.07057102343,0,NA,NA,NA,NA
192532,cum_fishing,123709.07057102343,0,NA,NA,NA,NA
192532,cum_land-based,123709.07057102343,0,NA,NA,NA,NA
192532,cum_ocean,123709.07057102343,0,NA,NA,NA,NA
192532,dem_dest,123709.07057102343,NA,NA,NA,NA,NA
192532,dem_nondest_hb,123709.07057102343,NA,NA,NA,NA,NA
192532,dem_nondest_lb,123709.07057102343,NA,NA,NA,NA,NA
192532,direct_human,123709.07057102343,NA,NA,NA,NA,NA
192532,light,123709.07057102343,NA,NA,NA,NA,NA
192532,nutrient,123709.07057102343,NA,NA,NA,NA,NA
192532,oa,123709.07057102343,NA,NA,NA,NA,NA
192532,organic,123709.07057102343,NA,NA,NA,NA,NA
192532,pel_hb,123709.07057102343,NA,NA,NA,NA,NA
192532,pel_lb,123709.07057102343,NA,NA,NA,NA,NA
192532,shipping,123709.07057102343,NA,NA,NA,NA,NA
192532,slr,123709.07057102343,NA,NA,NA,NA,NA
192532,sst,123709.07057102343,NA,NA,NA,NA,NA
192535,art_fish,2073.9705856258342,NA,NA,NA,NA,NA
192535,cum_all,2073.9705856258342,0,NA,NA,NA,NA
192535,cum_climate,2073.9705856258342,0,NA,NA,NA,NA
192535,cum_fishing,2073.9705856258342,0,NA,NA,NA,NA
192535,cum_land-based,2073.9705856258342,0,NA,NA,NA,NA
192535,cum_ocean,2073.9705856258342,0,NA,NA,NA,NA
192535,dem_dest,2073.9705856258342,NA,NA,NA,NA,NA
192535,dem_nondest_hb,2073.9705856258342,NA,NA,NA,NA,NA
192535,dem_nondest_lb,2073.9705856258342,NA,NA,NA,NA,NA
192535,direct_human,2073.9705856258342,NA,NA,NA,NA,NA
192535,light,2073.9705856258342,NA,NA,NA,NA,NA
192535,nutrient,2073.9705856258342,NA,NA,NA,NA,NA
192535,oa,2073.9705856258342,NA,NA,NA,NA,NA
192535,organic,2073.9705856258342,NA,NA,NA,NA,NA
192535,pel_hb,2073.9705856258342,NA,NA,NA,NA,NA
192535,pel_lb,2073.9705856258342,NA,NA,NA,NA,NA
192535,shipping,2073.9705856258342,NA,NA,NA,NA,NA
192535,slr,2073.9705856258342,NA,NA,NA,NA,NA
192535,sst,2073.9705856258342,NA,NA,NA,NA,NA
192541,art_fish,4032.6720785638545,NA,NA,NA,NA,NA
192541,cum_all,4032.6720785638545,0,NA,NA,NA,NA
192541,cum_climate,4032.6720785638545,0,NA,NA,NA,NA
192541,cum_fishing,4032.6720785638545,0,NA,NA,NA,NA
192541,cum_land-based,4032.6720785638545,0,NA,NA,NA,NA
192541,cum_ocean,4032.6720785638545,0,NA,NA,NA,NA
192541,dem_dest,4032.6720785638545,NA,NA,NA,NA,NA
192541,dem_nondest_hb,4032.6720785638545,NA,NA,NA,NA,NA
192541,dem_nondest_lb,4032.6720785638545,NA,NA,NA,NA,NA
192541,direct_human,4032.6720785638545,NA,NA,NA,NA,NA
192541,light,4032.6720785638545,NA,NA,NA,NA,NA
192541,nutrient,4032.6720785638545,NA,NA,NA,NA,NA
192541,oa,4032.6720785638545,NA,NA,NA,NA,NA
192541,organic,4032.6720785638545,NA,NA,NA,NA,NA
192541,pel_hb,4032.6720785638545,NA,NA,NA,NA,NA
192541,pel_lb,4032.6720785638545,NA,NA,NA,NA,NA
192541,shipping,4032.6720785638545,NA,NA,NA,NA,NA
192541,slr,4032.6720785638545,NA,NA,NA,NA,NA
192541,sst,4032.6720785638545,NA,NA,NA,NA,NA
192544,art_fish,142.33987285277482,NA,NA,NA,NA,NA
192544,cum_all,142.33987285277482,142.33987285277482,142.33987285277482,0,0,0
192544,cum_climate,142.33987285277482,0,NA,NA,NA,NA
192544,cum_fishing,142.33987285277482,0,NA,NA,NA,NA
192544,cum_land-based,142.33987285277482,142.33987285277482,142.33987285277482,0,0,0
192544,cum_ocean,142.33987285277482,0,NA,NA,NA,NA
192544,dem_dest,142.33987285277482,NA,NA,NA,NA,NA
192544,dem_nondest_hb,142.33987285277482,NA,NA,NA,NA,NA
192544,dem_nondest_lb,142.33987285277482,NA,NA,NA,NA,NA
192544,direct_human,142.33987285277482,142.33987285277482,142.33987285277482,0,0,0
192544,light,142.33987285277482,NA,NA,NA,NA,NA
192544,nutrient,142.33987285277482,NA,NA,NA,NA,NA
192544,oa,142.33987285277482,NA,NA,NA,NA,NA
192544,organic,142.33987285277482,NA,NA,NA,NA,NA
192544,pel_hb,142.33987285277482,NA,NA,NA,NA,NA
192544,pel_lb,142.33987285277482,NA,NA,NA,NA,NA
192544,shipping,142.33987285277482,NA,NA,NA,NA,NA
192544,slr,142.33987285277482,NA,NA,NA,NA,NA
192544,sst,142.33987285277482,NA,NA,NA,NA,NA
192556,art_fish,58.507799145429466,NA,NA,NA,NA,NA
192556,cum_all,58.507799145429466,0,NA,NA,NA,NA
192556,cum_climate,58.507799145429466,0,NA,NA,NA,NA
192556,cum_fishing,58.507799145429466,0,NA,NA,NA,NA
192556,cum_land-based,58.507799145429466,0,NA,NA,NA,NA
192556,cum_ocean,58.507799145429466,0,NA,NA,NA,NA
192556,dem_dest,58.507799145429466,NA,NA,NA,NA,NA
192556,dem_nondest_hb,58.507799145429466,NA,NA,NA,NA,NA
192556,dem_nondest_lb,58.507799145429466,NA,NA,NA,NA,NA
192556,direct_human,58.507799145429466,NA,NA,NA,NA,NA
192556,light,58.507799145429466,NA,NA,NA,NA,NA
192556,nutrient,58.507799145429466,NA,NA,NA,NA,NA
192556,oa,58.507799145429466,NA,NA,NA,NA,NA
192556,organic,58.507799145429466,NA,NA,NA,NA,NA
192556,pel_hb,58.507799145429466,NA,NA,NA,NA,NA
192556,pel_lb,58.507799145429466,NA,NA,NA,NA,NA
192556,shipping,58.507799145429466,NA,NA,NA,NA,NA
192556,slr,58.507799145429466,NA,NA,NA,NA,NA
192556,sst,58.507799145429466,NA,NA,NA,NA,NA
192572,art_fish,82.95882090582295,NA,NA,NA,NA,NA
192572,cum_all,82.95882090582295,0,NA,NA,NA,NA
192572,cum_climate,82.95882090582295,0,NA,NA,NA,NA
192572,cum_fishing,82.95882090582295,0,NA,NA,NA,NA
192572,cum_land-based,82.95882090582295,0,NA,NA,NA,NA
192572,cum_ocean,82.95882090582295,0,NA,NA,NA,NA
192572,dem_dest,82.95882090582295,NA,NA,NA,NA,NA
192572,dem_nondest_hb,82.95882090582295,NA,NA,NA,NA,NA
192572,dem_nondest_lb,82.95882090582295,NA,NA,NA,NA,NA
192572,direct_human,82.95882090582295,NA,NA,NA,NA,NA
192572,light,82.95882090582295,NA,NA,NA,NA,NA
192572,nutrient,82.95882090582295,NA,NA,NA,NA,NA
192572,oa,82.95882090582295,NA,NA,NA,NA,NA
192572,organic,82.95882090582295,NA,NA,NA,NA,NA
192572,pel_hb,82.95882090582295,NA,NA,NA,NA,NA
192572,pel_lb,82.95882090582295,NA,NA,NA,NA,NA
192572,shipping,82.95882090582295,NA,NA,NA,NA,NA
192572,slr,82.95882090582295,NA,NA,NA,NA,NA
192572,sst,82.95882090582295,NA,NA,NA,NA,NA
192584,art_fish,142.33987285277482,NA,NA,NA,NA,NA
192584,cum_all,142.33987285277482,0,NA,NA,NA,NA
192584,cum_climate,142.33987285277482,0,NA,NA,NA,NA
192584,cum_fishing,142.33987285277482,0,NA,NA,NA,NA
192584,cum_land-based,142.33987285277482,0,NA,NA,NA,NA
192584,cum_ocean,142.33987285277482,0,NA,NA,NA,NA
192584,dem_dest,142.33987285277482,NA,NA,NA,NA,NA
192584,dem_nondest_hb,142.33987285277482,NA,NA,NA,NA,NA
192584,dem_nondest_lb,142.33987285277482,NA,NA,NA,NA,NA
192584,direct_human,142.33987285277482,NA,NA,NA,NA,NA
192584,light,142.33987285277482,NA,NA,NA,NA,NA
192584,nutrient,142.33987285277482,NA,NA,NA,NA,NA
192584,oa,142.33987285277482,NA,NA,NA,NA,NA
192584,organic,142.33987285277482,NA,NA,NA,NA,NA
192584,pel_hb,142.33987285277482,NA,NA,NA,NA,NA
192584,pel_lb,142.33987285277482,NA,NA,NA,NA,NA
192584,shipping,142.33987285277482,NA,NA,NA,NA,NA
192584,slr,142.33987285277482,NA,NA,NA,NA,NA
192584,sst,142.33987285277482,NA,NA,NA,NA,NA
192594,art_fish,2537.666743122775,NA,NA,NA,NA,NA
192594,cum_all,2537.666743122775,0,NA,NA,NA,NA
192594,cum_climate,2537.666743122775,0,NA,NA,NA,NA
192594,cum_fishing,2537.666743122775,0,NA,NA,NA,NA
192594,cum_land-based,2537.666743122775,0,NA,NA,NA,NA
192594,cum_ocean,2537.666743122775,0,NA,NA,NA,NA
192594,dem_dest,2537.666743122775,NA,NA,NA,NA,NA
192594,dem_nondest_hb,2537.666743122775,NA,NA,NA,NA,NA
192594,dem_nondest_lb,2537.666743122775,NA,NA,NA,NA,NA
192594,direct_human,2537.666743122775,NA,NA,NA,NA,NA
192594,light,2537.666743122775,NA,NA,NA,NA,NA
192594,nutrient,2537.666743122775,NA,NA,NA,NA,NA
192594,oa,2537.666743122775,NA,NA,NA,NA,NA
192594,organic,2537.666743122775,NA,NA,NA,NA,NA
192594,pel_hb,2537.666743122775,NA,NA,NA,NA,NA
192594,pel_lb,2537.666743122775,NA,NA,NA,NA,NA
192594,shipping,2537.666743122775,NA,NA,NA,NA,NA
192594,slr,2537.666743122775,NA,NA,NA,NA,NA
192594,sst,2537.666743122775,NA,NA,NA,NA,NA
192602,art_fish,229.66495146818386,NA,NA,NA,NA,NA
192602,cum_all,229.66495146818386,229.66495146818386,229.66495146818386,0,0,0
192602,cum_climate,229.66495146818386,0,NA,NA,NA,NA
192602,cum_fishing,229.66495146818386,0,NA,NA,NA,NA
192602,cum_land-based,229.66495146818386,229.66495146818386,229.66495146818386,0,0,0
192602,cum_ocean,229.66495146818386,0,NA,NA,NA,NA
192602,dem_dest,229.66495146818386,NA,NA,NA,NA,NA
192602,dem_nondest_hb,229.66495146818386,NA,NA,NA,NA,NA
192602,dem_nondest_lb,229.66495146818386,NA,NA,NA,NA,NA
192602,direct_human,229.66495146818386,229.66495146818386,229.66495146818386,0,0,0
192602,light,229.66495146818386,NA,NA,NA,NA,NA
192602,nutrient,229.66495146818386,NA,NA,NA,NA,NA
192602,oa,229.66495146818386,NA,NA,NA,NA,NA
192602,organic,229.66495146818386,NA,NA,NA,NA,NA
192602,pel_hb,229.66495146818386,NA,NA,NA,NA,NA
192602,pel_lb,229.66495146818386,NA,NA,NA,NA,NA
192602,shipping,229.66495146818386,NA,NA,NA,NA,NA
192602,slr,229.66495146818386,NA,NA,NA,NA,NA
192602,sst,229.66495146818386,NA,NA,NA,NA,NA
192610,art_fish,287.29950096110394,NA,NA,NA,NA,NA
192610,cum_all,287.29950096110394,0,NA,NA,NA,NA
192610,cum_climate,287.29950096110394,0,NA,NA,NA,NA
192610,cum_fishing,287.29950096110394,0,NA,NA,NA,NA
192610,cum_land-based,287.29950096110394,0,NA,NA,NA,NA
192610,cum_ocean,287.29950096110394,0,NA,NA,NA,NA
192610,dem_dest,287.29950096110394,NA,NA,NA,NA,NA
192610,dem_nondest_hb,287.29950096110394,NA,NA,NA,NA,NA
192610,dem_nondest_lb,287.29950096110394,NA,NA,NA,NA,NA
192610,direct_human,287.29950096110394,NA,NA,NA,NA,NA
192610,light,287.29950096110394,NA,NA,NA,NA,NA
192610,nutrient,287.29950096110394,NA,NA,NA,NA,NA
192610,oa,287.29950096110394,NA,NA,NA,NA,NA
192610,organic,287.29950096110394,NA,NA,NA,NA,NA
192610,pel_hb,287.29950096110394,NA,NA,NA,NA,NA
192610,pel_lb,287.29950096110394,NA,NA,NA,NA,NA
192610,shipping,287.29950096110394,NA,NA,NA,NA,NA
192610,slr,287.29950096110394,NA,NA,NA,NA,NA
192610,sst,287.29950096110394,NA,NA,NA,NA,NA
192613,art_fish,3995.1222773766767,NA,NA,NA,NA,NA
192613,cum_all,3995.1222773766767,0,NA,NA,NA,NA
192613,cum_climate,3995.1222773766767,0,NA,NA,NA,NA
192613,cum_fishing,3995.1222773766767,0,NA,NA,NA,NA
192613,cum_land-based,3995.1222773766767,0,NA,NA,NA,NA
192613,cum_ocean,3995.1222773766767,0,NA,NA,NA,NA
192613,dem_dest,3995.1222773766767,NA,NA,NA,NA,NA
192613,dem_nondest_hb,3995.1222773766767,NA,NA,NA,NA,NA
192613,dem_nondest_lb,3995.1222773766767,NA,NA,NA,NA,NA
192613,direct_human,3995.1222773766767,NA,NA,NA,NA,NA
192613,light,3995.1222773766767,NA,NA,NA,NA,NA
192613,nutrient,3995.1222773766767,NA,NA,NA,NA,NA
192613,oa,3995.1222773766767,NA,NA,NA,NA,NA
192613,organic,3995.1222773766767,NA,NA,NA,NA,NA
192613,pel_hb,3995.1222773766767,NA,NA,NA,NA,NA
192613,pel_lb,3995.1222773766767,NA,NA,NA,NA,NA
192613,shipping,3995.1222773766767,NA,NA,NA,NA,NA
192613,slr,3995.1222773766767,NA,NA,NA,NA,NA
192613,sst,3995.1222773766767,NA,NA,NA,NA,NA
192626,art_fish,248.87646901549488,NA,NA,NA,NA,NA
192626,cum_all,248.87646901549488,143.21312565429724,0,0,0,0
192626,cum_climate,248.87646901549488,0,NA,NA,NA,NA
192626,cum_fishing,248.87646901549488,0,NA,NA,NA,NA
192626,cum_land-based,248.87646901549488,143.21312565429724,0,0,0,0
192626,cum_ocean,248.87646901549488,0,NA,NA,NA,NA
192626,dem_dest,248.87646901549488,NA,NA,NA,NA,NA
192626,dem_nondest_hb,248.87646901549488,NA,NA,NA,NA,NA
192626,dem_nondest_lb,248.87646901549488,NA,NA,NA,NA,NA
192626,direct_human,248.87646901549488,143.21312565429724,0,0,0,0
192626,light,248.87646901549488,NA,NA,NA,NA,NA
192626,nutrient,248.87646901549488,NA,NA,NA,NA,NA
192626,oa,248.87646901549488,NA,NA,NA,NA,NA
192626,organic,248.87646901549488,NA,NA,NA,NA,NA
192626,pel_hb,248.87646901549488,NA,NA,NA,NA,NA
192626,pel_lb,248.87646901549488,NA,NA,NA,NA,NA
192626,shipping,248.87646901549488,NA,NA,NA,NA,NA
192626,slr,248.87646901549488,NA,NA,NA,NA,NA
192626,sst,248.87646901549488,NA,NA,NA,NA,NA
192643,art_fish,2537.666752569814,NA,NA,NA,NA,NA
192643,cum_all,2537.666752569814,0,NA,NA,NA,NA
192643,cum_climate,2537.666752569814,0,NA,NA,NA,NA
192643,cum_fishing,2537.666752569814,0,NA,NA,NA,NA
192643,cum_land-based,2537.666752569814,0,NA,NA,NA,NA
192643,cum_ocean,2537.666752569814,0,NA,NA,NA,NA
192643,dem_dest,2537.666752569814,NA,NA,NA,NA,NA
192643,dem_nondest_hb,2537.666752569814,NA,NA,NA,NA,NA
192643,dem_nondest_lb,2537.666752569814,NA,NA,NA,NA,NA
192643,direct_human,2537.666752569814,NA,NA,NA,NA,NA
192643,light,2537.666752569814,NA,NA,NA,NA,NA
192643,nutrient,2537.666752569814,NA,NA,NA,NA,NA
192643,oa,2537.666752569814,NA,NA,NA,NA,NA
192643,organic,2537.666752569814,NA,NA,NA,NA,NA
192643,pel_hb,2537.666752569814,NA,NA,NA,NA,NA
192643,pel_lb,2537.666752569814,NA,NA,NA,NA,NA
192643,shipping,2537.666752569814,NA,NA,NA,NA,NA
192643,slr,2537.666752569814,NA,NA,NA,NA,NA
192643,sst,2537.666752569814,NA,NA,NA,NA,NA
192658,art_fish,3571.595651130364,NA,NA,NA,NA,NA
192658,cum_all,3571.595651130364,0,NA,NA,NA,NA
192658,cum_climate,3571.595651130364,0,NA,NA,NA,NA
192658,cum_fishing,3571.595651130364,0,NA,NA,NA,NA
192658,cum_land-based,3571.595651130364,0,NA,NA,NA,NA
192658,cum_ocean,3571.595651130364,0,NA,NA,NA,NA
192658,dem_dest,3571.595651130364,NA,NA,NA,NA,NA
192658,dem_nondest_hb,3571.595651130364,NA,NA,NA,NA,NA
192658,dem_nondest_lb,3571.595651130364,NA,NA,NA,NA,NA
192658,direct_human,3571.595651130364,NA,NA,NA,NA,NA
192658,light,3571.595651130364,NA,NA,NA,NA,NA
192658,nutrient,3571.595651130364,NA,NA,NA,NA,NA
192658,oa,3571.595651130364,NA,NA,NA,NA,NA
192658,organic,3571.595651130364,NA,NA,NA,NA,NA
192658,pel_hb,3571.595651130364,NA,NA,NA,NA,NA
192658,pel_lb,3571.595651130364,NA,NA,NA,NA,NA
192658,shipping,3571.595651130364,NA,NA,NA,NA,NA
192658,slr,3571.595651130364,NA,NA,NA,NA,NA
192658,sst,3571.595651130364,NA,NA,NA,NA,NA
192684,art_fish,97446.9268648045,NA,NA,NA,NA,NA
192684,cum_all,97446.9268648045,0,NA,NA,NA,NA
192684,cum_climate,97446.9268648045,0,NA,NA,NA,NA
